"name","crc","md5","sha1"
"Spyro - Attack of the Rhynocs (USA).gba","13F10A1E","4A15B07B4DC292E9003C377C55372287","286FE14E15BC34E3605186876878E655EF43294C"
"Spyro - Season of Ice (Europe) (En,Fr,De,Es,It).gba","AFD25827","02CA69D4CA90BC8DA7CA48D59BB0035D","854E788E5E1316B7D5CDF6B961D0969E5CD62119"
"Spyro - Season of Ice (USA).gba","2F2389D2","76AAD0726BE3AC24F3C5A7A8E64379D3","A9768FA99AE74034AB19A45B30004306F1DEFF89"
"Spyro 2 - Season of Flame (USA).gba","37E120E7","8D9FBF8BDE7941CA97DCBA7757D60E81","53E77C7E4A895E0652EC2CA2C9B4A590E84ABDCA"
"Spyro 2 - Season of Flame (Europe) (En,Fr,De,Es,It).gba","104B4CAA","B7236BF34D66EAD26BA5B6C1CB16C5F0","923EDAAF9CF7DBBD3C68CC4FFB171C4E308687AC"
"Spyro Advance (Japan).gba","42DD5DD9","976A59EB7378EB92ED184969CA428DB2","B6C54447B0256A6E0CA0B6D3DC6FAAE1C1DF54D7"
"Spyro Advance - Wakuwaku Tomodachi Daisakusen! (Japan).gba","91A9E2CC","4A6A7498B3BE68B67C323B57FD8AC0D5","19BC078DFA9CB3C15D1042C6CFDC7FFFA4E165CE"
"Spyro Adventure (Europe) (En,Fr,De,Es,It,Nl).gba","1F62D660","36E7D6E276C0E4F56984A2F8491B9364","0F4AA43D6E0AD5B5007A6114F679EE0FDF77793F"
"Spyro Fusion (Europe) (En,Fr,De,Es,It).gba","E53BA082","44FAF5BA9C3025AD59F53E82C8243631","AFC4A0AFF7255D74FE3D24C4146A11BD573DC12F"
"Spyro Orange - The Cortex Conspiracy (USA).gba","A9915BAF","6A496546576101291A97A93846F0D9DD","E76783D027FB1CD6426BFE3D482C595B585E32AE"
"Spyro Orange - The Cortex Conspiracy (USA) (Rev 1).gba","BBF2549D","0CB99D064F970B580A8F0C1B87BD643B","EED93EBE63A99DE8490D05AE1BC122DBFE5F8596"
"Spyro Superpack (USA).gba","7EF359ED","B517B393437FAA7B1DFB65BA5DCA7BAF","32BD09927E3B7446A9B1B964A363ED5EA17A57FC"
"SSX 3 (USA, Europe).gba","8232F58A","D0D33104D62F81108214F9A328CE0A9E","4F2BD55BCD3118E10520179E285AAE897AA21898"
"SSX Tricky (USA, Europe) (En,Fr,De).gba","E0988123","512DACE284790F3A5CA14838459DF5A6","E7A07A86B09514F76213AFC4AA2F416475A1E2F8"
"Stadium Games (Europe).gba","DB146CC3","9A8A6131E217CB00B270648EE1697A55","7B95503131390683E179CD7740DE244B9B3A9D6D"
"Stadium Games (USA).gba","4BF6E9E8","47E02AC1A4CC0D5F7441426469015DD7","71CB60817329AE94023FB1DCD5E70D379A4D3344"
"Star Wars - Episode II - Attack of the Clones (USA).gba","8FB5E2C6","F0D3E68E554E44D1DF20A16359F13F5F","F02F2A1246D593582436EEBA4090F4048671079A"
"Star Wars - Episode II - Attack of the Clones (Europe) (En,Fr,De,Es,It).gba","C492C46D","61AA3EABB062688C15CE723546DFC0E8","469D32D6F0EC58F71CDF120BC85B9F18C04FD396"
"Star Wars - Episode III - Revenge of the Sith (Europe) (En,Fr,De,Es,It,Nl).gba","FD49236B","8942D8C65E680853E1407108857BB732","4BA5E5A6174BAD9369F088F801C743F88616C5F4"
"Star Wars - Episode III - Revenge of the Sith (USA) (En,Fr,Es).gba","3E34AAB7","6C44B49D69E6C0576197742F20250C40","146A5AE97832131D41698C182CE58176B7BB848F"
"Star Wars - Flight of the Falcon (USA).gba","94D2737A","A6CC5B4377DC7396FA275113E1B958B4","4CE7C96146456B10DB85D7BF4A6B0F588EA370B9"
"Star Wars - Flight of the Falcon (Europe) (En,Fr,De).gba","A41D22AD","20170A5739AFF291FA8ADC67B682AB15","88298B1E1FFEA42579D75EEB7074107362C08E5E"
"Star Wars - Jedi Power Battles (USA).gba","3F19E156","2D2A6725DA37285D65C34205D08754D7","5D5DBFC9C0ED1F89629114429C93EF1B2E1165E5"
"Star Wars - Jedi Power Battles (Europe) (En,Fr,De,Es).gba","FA0F055D","4DBF397FFDAD3CF7E2B23CDADEC02539","9C61DDFF8E0F31268244636E412FAAA7FB73E8B0"
"Star Wars - The New Droid Army (USA).gba","59C52F98","E3D1F21B756890E2A68424173AA8CEE5","7770E5CAAC078460EBAEEADDBD183C2973365C47"
"Star Wars - The New Droid Army (Europe) (En,Fr,De,Es).gba","677854AF","B7112785DAA196847E610783CC2E9D8A","4966CE40938DF2B0FFD262C6AA6C4461B9FA8922"
"Star Wars Trilogy - Apprentice of the Force (Europe) (En,Fr,De,Es,It,Nl).gba","C9F0C492","D02B4E547E916A20BC7CEBCB41CBA8AB","51FFD3684D9BD8140D8C7969D7EB2096DD2424A5"
"Star Wars Trilogy - Apprentice of the Force (USA) (En,Fr,Es).gba","714A0D3A","6B423FD7F0B4CC280A6208F66671A9C1","B6C09B9F5588FF81AEB4BD5ED886933993F4575F"
"Star X (USA) (En,Fr,De,Es,It,Nl).gba","8B02B2B1","2C18D1FA4D943439CA17CEEF984EA7D4","EDAC3E0A09DD6A501C923A6B01017B48B1CBE7EE"
"Star X (Europe) (En,Fr,De,Es,It,Nl).gba","9DCA9C3C","49DAC3774E92DC924BD4FCEE69F3F7E1","038169C4B3A5254067701B5EBE43D8A3A005F6B6"
"Starsky & Hutch (Europe) (En,Fr,De,Es,It).gba","209958E5","47CDD40B09021B6A7283E37B94185979","C36BFB2C0D5050BE17CB66210ADDE3851D80E878"
"Starsky & Hutch (USA).gba","B3993252","7642F18E0D52AAA52245D20692827DE9","6704673F62034B2599CEC9EF3520A52E68EB8FBA"
"Starsky & Hutch (USA) (Beta).gba","AB142D2E","177CBECF21922A3D5F19D160816C31C2","861066DDF8B52BE194B30CBB70E959989F0A2F76"
"Steel Empire (Europe).gba","CB91922E","F39B607DC13C4D8C4353B7981F5F6CB6","B280937636A533020BF42591CC246B221A16F94E"
"Steven Gerrard's Total Soccer 2002 (Europe) (En,Fr,De,Es,It,Nl).gba","B94DDC93","52C07DA7DB84B23B687CAC98499A95A4","1F37ABE2A70FF0027ABE714CB4CD93F168925753"
"Strawberry Shortcake - Ice Cream Island - Riding Camp (Europe) (En,Fr,De,Es,It,Nl,Pt,Da).gba","C40220CF","FB1E889CF258CD014FBB08E5F8554A35","ABF63B6DEE8368B06B3E6DBEE5844314F1F292F3"
"Strawberry Shortcake - Summertime Adventure (USA).gba","7FEC3419","71C5D8E089D0C1B15B4E376515BD4F18","6DDB65DD3B80ACF4F24A6AE2568DFA6C8DA6B007"
"Strawberry Shortcake - Summertime Adventure - Special Edition (USA).gba","5A66CAFA","8DC907977F47486569F863F99B81F567","2CC31F8899D933A12D27CB6F52C0DD90C06DB27E"
"Strawberry Shortcake - Sweet Dreams (USA).gba","53384966","6889044339203F0BEC9F20C478772079","77210297D7D2890E0D2C34B5A8AA933857486B57"
"Street Fighter Alpha 3 (Europe).gba","93C5CF69","901D68257B8BEDA85240D55725529FE2","335C216BEC0FF27BCCDADB4E97C623485EA5902A"
"Street Fighter Alpha 3 (USA).gba","80B707C2","91D5986BCB918E636F17E99EB73B923B","7FD4258BCD2BF639E1EC98B7A7EC7218FCF5859E"
"Street Fighter Zero 3 Upper (Japan).gba","8D5D0EAB","929F06F714454B66CEC42585462DB598","5E8233351ED25A6879F5FF7596B29B45DCA24C12"
"Street Jam Basketball (USA, Europe).gba","3F20A970","482E89458D0154EC7231E98C61378C0A","7716D661CC8027F2A59C53DBF301365B82E86624"
"Street Racing Syndicate (USA).gba","F44B6A70","3EDF62C20E5C70401C3FA78EF6489055","4981BE37D8CD402DE5A80F17F754C207BD5CFEA8"
"Street Racing Syndicate (Europe) (En,Fr,De,Es,It).gba","AC24888B","9B8016741DAD6774241CCC78571DF4DA","0536C9D6B0732337EAA6764D918F3B314B96C063"
"Strike Force Hydra (Europe).gba","277D2C89","468FBA45DBD02710705E3FDBDDB3A6DF","4203315BE9E7CE1801CDDF294CD18E98C9C9E8B0"
"Strike Force Hydra (USA).gba","5AEEA1DE","531B1F6688E0C646B23F78D4019DD42E","39FCDD20CB253D9A0292208902994381A3BA7C27"
"Stuart Little 2 (USA, Europe).gba","6EB7C688","2170CE3D59A6F69D6D5B002088BEED7C","FDB6D8098340966456CD05C7BABE77B5A204608C"
"Stuart Little 2 (France).gba","0827D896","0269F1346CFA7942F43039E12AC5F26C","59AB956EF920BDF2A75B36448F557DF8538D558A"
"Stuntman (Europe) (En,Fr,De,Es,It).gba","62A678AB","DFD7387E205C01A4F044E3A1D4AAEA68","FB61638E964A02E3DBDA9F4C1B3BBE7B195BBA9C"
"Stuntman (USA) (En,Fr,Es).gba","0D58BA07","870AAEDB84A214FA52B167A37C94B591","B9F5FDC3BC755490439440FFCD95E53B3F9F6C06"
"Sugar Sugar Rune - Heart Ga Ippai! Moegi Gakuen (Japan).gba","0A4E0ED2","7FC2AFF8E9663F1613336CA662F5A112","D98F17F4D276E179A057326507636DA1D5BE93F4"
"Suite Life of Zack & Cody, The - Tipton Caper (USA) (En,Fr).gba","1D33DD2C","37811411C46CF9A5EE91B418C6E67930","13BD8F4FA4C08B8F1B9D400D0917C0E62CF666FD"
"Sum of All Fears, The (Europe) (En,Fr,De,Es,It).gba","AEA15C21","55EED735151B69EF84E673EF8DC42AAB","062D29417972DA4279E8E9069631F5B9F6C0E612"
"Sum of All Fears, The (USA) (En,Fr,De,Es,It).gba","166391D1","E2970509F5671DD267F1C5C5902710E3","364B880A0457CEC827929247B4885D0351FA2982"
"Summon Night - Craft Sword Monogatari (Japan).gba","A5D38236","54F4EE802DF00B77617ED7E2E75C27C6","B137E310696BE2A148E6201320FCDA3551F32E8A"
"Summon Night - Craft Sword Monogatari - Hajimari no Ishi (Japan).gba","12AFAE5D","6D676A8CB2D528A647E62110653418A8","3F5253FCF57E07CE52472BD29A61D16B98A12376"
"Summon Night - Craft Sword Monogatari 2 (Japan).gba","8CD98F6F","BB4423037D0DC62B5282E1D3ECE2B592","738C64FEC6ECF9BCCB91500641FBB8BA37E865DA"
"Summon Night - Swordcraft Story (USA).gba","3EA860C2","ABFA372F860D0F10037BF28CC78DE409","3FA7E703D48E070D9C762C2404E91A566A50166E"
"Summon Night - Swordcraft Story 2 (USA).gba","1EAC1F48","03EEA2D57DE9C16B5F10055E8E4E2893","CBC4382B1FFF2E1B2D3112AE8FBF290AEC662121"
"Super Army War (USA).gba","BAF484BE","1B93EF2E096D7EB72E76B8662A3E74EC","2840446005BAA66E8B224F756D07CAA7DE25A5DC"
"Super Black Bass Advance (Japan).gba","67C4E470","624A73D3CB69E50C0A1CC9DE726083EC","2D71D6D29729AC5D3302F1D14E2E774AFE7A06A8"
"Super Black Bass Advance (Europe).gba","91238AD1","FE1BD7D414D0A710EF17D38CEC1A76CC","F29FA04BCD4C1A2BFD466D6046AC6EB86071B2FC"
"Super Bubble Pop (USA).gba","5EC8EA61","89C947C27346212A2FF412B5D46A51AF","0D6D267229FDB4A9877FB5A7E768BD27254C4140"
"Super Bubble Pop (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv).gba","25123D97","1FB0B1A3DF41397795ACF99D8AADA8D6","F62396B5502437651D26E1AD27A8EC8C18B4268E"
"Super Bust-A-Move (Europe) (En,Fr,De,Es,It).gba","6BFD2915","063F1A5C5DC09CE899C983DB8CC28C01","E4DD4BB3691444FFF595A926B2C06313F2E69751"
"Super Bust-A-Move (USA) (En,Fr,Es).gba","2FB4B14D","00B3169C025D8000F8944E2E8B81C2B5","BF8F61B61E1A8F4A32AE27D4483A44FDD08477FB"
"Super Chinese 1, 2 Advance (Japan).gba","35448DF4","8A0E456A01130C8F4B800A0376681782","933B1EA387ED73B5F18DA7B2353B4BCC1A8C4E9E"
"Super Collapse! II (USA).gba","F4634DBD","4529B2BFB0B9A2303C45BFC7F15F466E","72B62B363D04A363908D5428549E84F37DB6C397"
"Super Dodge Ball Advance (USA).gba","1D31DC6B","816DB888CAE935E71A74A4AE6C461BEE","5FC95814EA7695D1301DF4B545614A1FFAE95218"
"Super Dodge Ball Advance (Europe).gba","4CA4F528","B4863030186E7E1DA0A6009DADA06CD5","A0AC6BE19F385EEF6BC48BCA8D54520D4E8A00E7"
"Super Dodge Ball Advance (USA) (Beta).gba","626603B5","2221038E601E260C39B5B5937064D4E4","66405CB265A5DF8EA33B3C1E287B9B1098E90FBD"
"Super Donkey Kong (Japan).gba","2206B04D","67B7E6FAB2A954ABA194BE3C60AEACEE","FCA4288A99046DFD7DD193EE9F4F8114E3758FCD"
"Super Donkey Kong 2 (Japan).gba","27A1CC75","EC9FDBF2EC32B7D5AF4FBEBE9AA60A56","CD2A45C2AF945D5861684060F087DB44024DFE59"
"Super Donkey Kong 3 (Japan).gba","4DCF6E20","69CE1ADB9A8BE5C49CA2044C97FA24CB","4657C3070BD7AD8CE89F0491FC0F19A4F14ADA88"
"Super Dropzone - Intergalactic Rescue Mission (Europe).gba","BAB43D5C","0C5D34497C80CE931A91238C54C7E668","07BD1FA75C322E682784DB7260EA96FABA6B9256"
"Super Dropzone - Intergalactic Rescue Mission (USA).gba","2B4843FE","82F6103C5FC2315E7F11128B9940602F","3ACD2595DBCA9802583F9DE2C789DB2E87561B05"
"Super Duper Sumos (USA).gba","8E20043F","F78DFF6FA36F9BCF38CD9E4740ECC9C3","7943CCDA4313DD4F4C3B99E29564E28EA5D610FB"
"Super Ghouls'n Ghosts (USA, Europe).gba","1EF2ACF3","37FF7A1DE0322B72A6B41DEA0BA53673","31E7D1D405185BA2D7A9FFCC2B847D4457088CF0"
"Super Ghouls'n Ghosts (USA) (Wii U Virtual Console).gba","E279EC31","10974DAB2AFEA1B3D981568451FE60DA","D323FAEAAACD0C09157EF62128BCCB541DD0AC39"
"Super Hornet FA 18F (USA, Europe).gba","9653BAC5","ACCE7EE3388D135AAA8C5EC88E568182","038B533BB09845ADE7B0A13C7CA9923348EB1100"
"Super Mario Advance (USA, Europe).gba","1E4C6D6A","FF6B0C48065389B888C7A78731D4B58D","F071D45D8F5CB05B48D7D2B804C6CB6A79AD96FB"
"Super Mario Advance (USA) (Demo) (Kiosk).gba","69924CBD","7B0C63D4080F79396C0545A86CC1ADBA","05E41B04CDCD73194C0F836639C5774779F50A3F"
"Super Mario Advance (USA) (Wii U Virtual Console).gba","5251F2BF","14EB992BD01C4B6B3542EBD30D942726","B646CE9765A5061AAC9F1A52346A1F5E42B3D871"
"Super Mario Advance - Super Mario USA + Mario Brothers (Japan).gba","B993B92F","C5240B871426F8BEF985A540B9FCADFE","5AB5ADE42EA0C5F255B3FBF00CDCC07B71BA20B8"
"Super Mario Advance 2 - Super Mario World (USA).gba","5206880A","2F660377581B7E48C06131F56C791B72","5101DDF223D1D918928FE1F306B63A42ADA14A5E"
"Super Mario Advance 2 - Super Mario World (Europe) (En,Fr,De,Es).gba","FCFEF343","F877B87F140945AD93CFCE50411507C0","199A5A01BD3F56FBA9A701062EDBCF57E1528A0C"
"Super Mario Advance 2 - Super Mario World + Mario Brothers (Japan).gba","901CE373","261BAA7A487C97BCF1DF6C2464F7E9E3","8F3D3C33C77872DB9818620F5E581EC0FA342D72"
"Super Mario Advance 3 - Yoshi's Island (USA).gba","40A48276","BB09508C782F37934C9519C5F8A7350C","7352D2BD064D9EBAEC579E264228AA21C7345B80"
"Super Mario Advance 3 - Yoshi's Island (Europe) (En,Fr,De,Es,It).gba","639E9D3B","5A0BD0EC784823F2C45FDAA5DD914BEA","BD52EB4B4EBE438E9B9ECAAC792BD389725CDE41"
"Super Mario Advance 3 - Yoshi's Island (USA) (Wii U Virtual Console).gba","3D803E41","74673493300B2E927C2A4198E7996A7A","DC7868B5300584E7970FE628CC35090E72F98A39"
"Super Mario Advance 3 - Yoshi's Island (Europe) (En,Fr,De,Es,It) (Wii U Virtual Console).gba","2C79C2DE","DA9F0A0D884DA90E912752CABEA8A741","52C2541C7B369C2894F5F4B045DAC14D41C67FE0"
"Super Mario Advance 3 - Yoshi's Island + Mario Brothers (Japan).gba","26321120","9F0877F89CB43331C36F7EDBE8C9BA46","8E6D22AD9E4634E43F3AA0D2A1A33330E2EB1E04"
"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan).gba","F3C87306","E559E292AA9D44287B052342D6469967","19F7928BC4FFD733D71884DAE9AD9B7F4007D38D"
"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan) (Rev 2).gba","7B1A4C22","9B7B3E2567FE71B6F488EE254209E25E","B3349AD79D20F1AE77D3E120F60D60EDDDBBC2D2"
"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan) (Rev 1).gba","5A676424","F45348CC19783709D04AC0C12175B222","FB38A1284013AB4E2480A1AADCEC9400D3A63A1D"
"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan) (Wii U Virtual Console).gba","4AEE9C77","ED52707B19848C480866A86F28268273","72CCC0ECCE6CE08EADCE1B3DA4873CDD91851496"
"Super Mario Advance 4 - Super Mario Bros. 3 (Europe) (En,Fr,De,Es,It).gba","37141F32","761668B5D01EE9B8E52174EADB5FD2CF","B7F3D6DC014E2F0DDC996137BDEFBB8167A77E66"
"Super Mario Advance 4 - Super Mario Bros. 3 (USA).gba","A44BA79F","4E5FDE12DBD0441150A9C177E545F56F","69E81F41394F02D64CAD206ADB26B3CD43690770"
"Super Mario Advance 4 - Super Mario Bros. 3 (Europe) (En,Fr,De,Es,It) (Rev 1).gba","8D84ACFC","AE8AF6B539D509019BDD06565C10804A","2E5CE11A893464DC0CCE0A6B451580BA35A7E5DE"
"Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia) (Rev 1).gba","88DAB27F","605286B3AEDEFFBA70BF46B834B120B1","532F3307021637474B6DD37DA059CA360F612337"
"Super Mario Advance 4 - Super Mario Bros. 3 (USA) (Wii U Virtual Console).gba","D4C13AC3","E7A2792C5913A8420A419F2D01358487","DD2879329EC52BD5372F26B75297A67F1A81215A"
"Super Mario Advance 4 - Super Mario Bros. 3 (Europe) (En,Fr,De,Es,It) (Wii U Virtual Console).gba","D4F45B01","733E976FD06D65E9F5635B836A14A81B","00667CE3DA4BFEE3182C4445AC2F5483870BE97C"
"Super Mario Ball (Japan).gba","7EB4A336","342040B3D6E19F72E6D22D7F54A169C5","3BAA3735AED4CFC6C7C5A157E7EA0285AC40B1EF"
"Super Mario Ball (Europe).gba","3B035681","CDD0D1BC1B95577662DBF561C8E77F34","D53FBC63E08C15BFDC045B5664FE24E8E2718469"
"Super Mario Ball (Japan) (Wii U Virtual Console).gba","CF9914AE","0476E1F73F413B9F5790663817C0082B","0C7F6D50787B93B59FF505B3D16712B60DB63CE7"
"Super Mario Bros. (Japan) (Hot Mario Campaign).gba","085B271B","071C28E42EB8DDCCA7BF8E81CED22B1D","03D9257BD0EE161FDE3B512F8E522A4B8C075745"
"Super Monkey Ball Jr. (USA).gba","0A8031F0","77EDF4F506B3343E15EFE61D64944EBA","0D994A58B7ACDFE9357E5405ACEBE232128B80FE"
"Super Monkey Ball Jr. (Europe) (En,Fr,De,Es,It).gba","D75DA09D","1E5A3679BB64A87EA2E23774A672CA7D","9C87FCF42A27644AE5BEC273AC3AFC3F672B4F94"
"Super Puzzle Bobble Advance (Japan) (En).gba","F2BC49CE","D2A5A5CCD519B50603ECBA358D085EF4","133D8844449CB11961297E517B82EEEC2C034433"
"Super Puzzle Fighter II Turbo (Europe).gba","AAC3E9CA","622ADDBA536F937A1C5B66DDDB20C8B7","54426EBD60D910F604A32405B439EFF3C43C74CE"
"Super Puzzle Fighter II Turbo (USA).gba","9CD25C7E","14D0771C15676E2B3B75C4C149879586","801DF7F69FC574A17E8C5EFCE6CA18AE5749AA97"
"Super Real Mahjong Dousoukai (Japan).gba","9E90456B","6700959EE0F02EAC47A8E273787EFAAE","604375F14B62891B42A46B908A8A976717F7AAEA"
"Super Robot Taisen - Original Generation (Japan).gba","75127EC4","BE2ED0AE2D2DA48BFE6F9E49EE2DAF7B","15C9A5D9DE4EE2B8D247543C1B0BC73B00138683"
"Super Robot Taisen - Original Generation (USA).gba","58E86266","7146102BB4D37865198DBE6881D2AF9A","8512206D86B3E25D86E71FBFF6C56705B1BB6428"
"Super Robot Taisen - Original Generation (Europe).gba","BDB86CAA","4E641232755D9C8CF08C7D678BF7C570","0ED59C7DC4A68987BA6F1D2E3CE8AF776F868044"
"Super Robot Taisen - Original Generation 2 (Japan).gba","A608800F","B817219C91FAEDD9FE53F7C226FF0364","2254B7EF4C3E16062797EE872510941249F173C5"
"Super Robot Taisen - Original Generation 2 (USA).gba","2AEE0380","F3D168D87D3E2AE25DBEC012471CD9B5","7610191AB48B27D368C5FBC1DCF2672EE49F408C"
"Super Robot Taisen A (Japan).gba","2F6E9788","A5A84AC11DE577F929C19996FA15A25E","D8A9D7579C0F27CF77F04F01AB69267C859C4F34"
"Super Robot Taisen D (Japan).gba","EFB45117","885CFE05F516278BE9678A6345C8F485","0A839D151D2E82B972DB7C5D3651061866F133D4"
"Super Robot Taisen J (Japan).gba","C956FD37","EF32F93816B6DBCF788F08FAF1E71450","27445302AE9EB0AA09F9365C5BA6F45655FE4200"
"Super Robot Taisen R (Japan).gba","DF7F91BC","D379B595D04446ABF5335AACCD336FCF","AB96D573933598E6CBEA19654A0E5CF85D746BA2"
"Super Street Fighter II Turbo - Revival (Europe).gba","461B4590","B9E0B9A3D0B7AFBDE1AAF9A26A827723","3EBFDCEA237844B027C05080F5FB175D7809876F"
"Super Street Fighter II Turbo - Revival (USA).gba","063045AA","7A36A7486EF2C534111EE417B8ACF9B7","00B0508E2774D0BBCB8F0994766CB362E62D7537"
"Super Street Fighter II Turbo - Revival (USA) (Wii U Virtual Console).gba","17D7636A","153DFB9B03FD758D737B8671B743CE4A","2DAB7651F2E8692D0E1FA21867A980FE4FC56EAE"
"Super Street Fighter II X - Revival (Japan).gba","7A2C0D61","FAC044FE59B25AE95471A85C072F716A","9B1BB641E9804F472444FD35C32F34140A6C12DC"
"Superman - Countdown to Apokolips (USA).gba","43017D47","F74B2B6665C687F5EC1EF2ED21120EE2","D10C346F4A818443454E565752A9165822160936"
"Superman - Countdown to Apokolips (Europe) (En,Fr,De,Es,It).gba","2BF26A56","550247E8A3045024392BCABC0EA124D2","B42CB62F1CF7BF8DB3553E02EA448077BF5536EF"
"Superman Returns - Fortress of Solitude (USA, Europe) (En,Fr,De,Es,It).gba","68215047","F9A91A30F730E8482A73EA0C0A71A4FB","1FF9D19032466227AE7AAEBB0161C531AAF60428"
"Surf's Up (USA) (En,Fr,Es).gba","0ADF57C5","F005987FEAC9BA8AA100658FADC72039","577E9967FD924372972741F3007CF49A26537552"
"Surf's Up (Europe) (En,Fr,De,Es,It).gba","B225AE1A","2E097B1EABED460F60B4E7D10A8B5C78","FF6F985EA71800245BE755F34A411F41113F718A"
"Surf's Up (Europe) (En,Fr,Es).gba","317326B0","D8ED69627A467814FB3F053FBA5D567C","B0A2BA2A7D042CC9426EC1ABDBD912613C4AE191"
"Sutakomi - Star Communicator (Japan).gba","260683C7","1B52DBDDDD84D20F1FAF32234EE31E6B","822D8CC1E82A2187108679448F31B25260E1F203"
"Sweet Cookie Pie (Japan).gba","63F45849","6DEFEE926D517F2821DFB5E7E16EB565","96610003FDB49A14B35AEEDF0C8CEBF5F80D8E4A"
"Sword of Mana (USA, Australia).gba","7F1EAC75","C7E5D28E7C430454AEFF766961095561","A7FF0B4482C7C3B19467AF37C3E277321CD9F1CD"
"Sword of Mana (Europe) (Fr,De).gba","5EE17ED1","1FB4A4B0891ED489183BA487E2F9046E","7F7055642417D4526F63F49C21CD40A9DF24A11D"
"Sword of Mana (Europe) (Es,It).gba","11A0AF49","CB24766D8E3E10B9A087DC52740DAEB0","390DFF3EC37D24A5D00165DEB17EB64C0ACE32B1"
"Sword of Mana (Europe).gba","88E64A8A","15A038B656BCE4A0D293AD1B47737F9F","129712CE98646C89136CEE01902DD20EF6541978"
"Sylvanian Families - Fashion Designer ni Naritai! - Kurumi-risu no Onnanoko (Japan).gba","58DC532E","F46708740D18D280466D6311DAFD0906","17E0F822E2CE33A27B809C592DC47F1BB4C0277F"
"Sylvanian Families - Yousei no Stick to Fushigi no Ki - Marron-inu no Onnanoko (Japan).gba","00911694","FE3D96F30E5D72C969606CC957B581C0","E52C6B7076BC291035F5D68BEFA6F579E6B4DCF1"
"Sylvanian Families 4 - Meguru Kisetsu no Tapestry (Japan).gba","3BFBF110","D31B3A260356F4E5A3C9566D022E83A2","2667F3F61E9AA5A2852299DEE6BC66D222549C0A"
"Tactics Ogre - The Knight of Lodis (USA).gba","6649D2CE","5D4F385E4E1CFA4A057D0AC828993906","85A46320A31F16F5C6DDA27FC094EDD078DBE43D"
"Tactics Ogre Gaiden - The Knight of Lodis (Japan).gba","0167A878","FEEC4136348094034B648677EA0B82AB","EC257D645C601E439F1AB34D9B598C0443AEC3DA"
"Taiketsu! Ultra Hero (Japan).gba","4E6BDF8B","FAB7A0CA0E546FC80D886F11390DD9AC","C1EEFA86425C3C898FCC0BF98D4C848297140CA7"
"Tak - The Great Juju Challenge (USA, Europe).gba","881C8416","4328ABD6EF7FFE7C75323DB46B91EBDD","0999A8EE2BAE78A223C992408E987422BA0C0AF9"
"Tak - The Great Juju Challenge (Europe) (En,Fr,De,Nl).gba","4AD90EC1","BC8CC593779C21C7A8CFB71BB8784D26","EC460CADC74A0ED81838355797AFE53DC7010845"
"Tak 2 - The Staff of Dreams (USA).gba","8F7EB026","05B2267BDF77E3D36D0B96C22D3AF844","F90219DB6359332EB997A2717986A8C66EADED2B"
"Tak 2 - The Staff of Dreams (Europe) (En,Fr,De,Es,It).gba","91DD701D","C7174179FDB9D5DCA2A150351ADC3A58","C288C5FD548D2DDE5E03B41E221BB9D6B2EFF28A"
"Tak and the Power of Juju (USA).gba","A9AF1381","438BE22C9E03529E2A03779A00D17B62","6D34590D88C541650A7BD2E17A338DE82C5E84CB"
"Tak and the Power of Juju (Europe) (En,Fr,De).gba","0D483AA6","AB74D01622E145A4687FFC3E8AF5F86B","1C1BD37EEA1EFF3FE83B902B55362EFDE51A723B"
"Tak and the Power of Juju (Europe) (Es,It).gba","4D0C3680","DCE9D2624293EC80BD9E2937D9D3D0F1","D9E93F0ECF548B0ADB31194D44BF1D3D070F680F"
"Tales of Phantasia (Japan).gba","D08819C1","68BDD417DD5BF3D1C88FD0B2A800E17C","77823C36966C2330628CA2F03FCF681A1D3F9AFA"
"Tales of Phantasia (USA, Australia).gba","01A0FCA8","70FA9E5D34134D1B46D9ABDB43FEA624","262E9393119CB1991A27A3DDD5A070AE3C60CEE9"
"Tales of Phantasia (Europe) (En,Fr,De,Es,It).gba","FA172A4A","C3439DFD940ADEAB78B4F9D13599FD49","2CC3C21C99C48DC445F499E6CC8AA9B90B2C795B"
"Tales of the World - Narikiri Dungeon 2 (Japan).gba","231B9FCA","1933352FDCC12B8BDB603EE7ED8F9027","2FEB4CFF9485C68758C1FAC847C6EB907E747A01"
"Tales of the World - Narikiri Dungeon 3 (Japan).gba","1867CCEF","289BBB2E151A6CA11F896CA4712C9835","263B5BA40B1E0AFBC2C23F478CC83F794846A47F"
"Tales of the World - Summoner's Lineage (Japan).gba","9C534023","7BBD6798ACFBE798D1E458938AFC7A1A","C7BDA17313FDEF597CCEC98502E71C7E61281C9B"
"Tanbi Musou - Meine Liebe (Japan).gba","2785CB89","48FAEEB4917A9A9721D3D8769F4F4FB5","01FBF8CB72B35B97571DD63EEA63B31AEB9AE495"
"Tang Tang (USA).gba","F5F0C143","B8F6082B8F1A88B9DAB0565CA19A2E64","E39F7F1851A662A422D31F2B5DE94704A6AC6FE7"
